job_number;submit_time;year;month;day;day_of_week;hour;minute;second;runtime;nodes_alloc;user;user_group;executable_num;hours;minutes;seconds;month.1;month.2;year.1;day_of_week.1
23876;4625767;1993;11;23;2;11;56;10;0;2;55;1;11;11;56;10;23;11;1993;2
23877;4625783;1993;11;23;2;11;56;26;15;1;4;1;4;11;56;26;23;11;1993;2
23878;4625830;1993;11;23;2;11;57;13;12;1;4;1;2;11;57;13;23;11;1993;2
23879;4626441;1993;11;23;2;12;7;24;15;1;12;2;1;12;7;24;23;11;1993;2
23881;4626459;1993;11;23;2;12;7;42;11486;2;55;1;11;12;7;42;23;11;1993;2
23883;4626591;1993;11;23;2;12;9;54;156;32;4;1;3;12;9;54;23;11;1993;2
23885;4626671;1993;11;23;2;12;11;14;17;1;12;2;1;12;11;14;23;11;1993;2
23886;4626741;1993;11;23;2;12;12;24;421;4;29;1;28;12;12;24;23;11;1993;2
23887;4626749;1993;11;23;2;12;12;32;18;1;4;1;4;12;12;32;23;11;1993;2
23889;4627356;1993;11;23;2;12;22;39;1;1;44;1;12;12;22;39;23;11;1993;2
23890;4627366;1993;11;23;2;12;22;49;193;32;4;1;3;12;22;49;23;11;1993;2
23891;4627565;1993;11;23;2;12;26;8;14;1;4;1;4;12;26;8;23;11;1993;2
23892;4627605;1993;11;23;2;12;26;48;143;32;4;1;3;12;26;48;23;11;1993;2
23894;4627751;1993;11;23;2;12;29;14;15;1;4;1;4;12;29;14;23;11;1993;2
23895;4627810;1993;11;23;2;12;30;13;163;32;4;1;3;12;30;13;23;11;1993;2
23896;4627837;1993;11;23;2;12;30;40;134;16;23;1;134;12;30;40;23;11;1993;2
23898;4627981;1993;11;23;2;12;33;4;19;1;4;1;4;12;33;4;23;11;1993;2
23903;4628295;1993;11;23;2;12;38;18;387;16;23;1;134;12;38;18;23;11;1993;2
23904;4628475;1993;11;23;2;12;41;18;164;32;4;1;3;12;41;18;23;11;1993;2
23905;4628646;1993;11;23;2;12;44;9;17;1;4;1;4;12;44;9;23;11;1993;2
23907;4628804;1993;11;23;2;12;46;47;391;16;23;1;134;12;46;47;23;11;1993;2
23909;4629339;1993;11;23;2;12;55;42;106;32;4;1;3;12;55;42;23;11;1993;2
23910;4629411;1993;11;23;2;12;56;54;239;32;44;1;254;12;56;54;23;11;1993;2
23911;4629447;1993;11;23;2;12;57;30;23;1;4;1;4;12;57;30;23;11;1993;2
23914;4629577;1993;11;23;2;12;59;40;15042;32;7;1;10;12;59;40;23;11;1993;2
23915;4629599;1993;11;23;2;13;0;2;35;2;55;1;71;13;0;2;23;11;1993;2
23916;4629655;1993;11;23;2;13;0;58;15245;4;7;1;18;13;0;58;23;11;1993;2
23918;4629704;1993;11;23;2;13;1;47;32;2;55;1;71;13;1;47;23;11;1993;2
23919;4629742;1993;11;23;2;13;2;25;3290;2;55;1;11;13;2;25;23;11;1993;2
23921;4629807;1993;11;23;2;13;3;30;252;32;4;1;3;13;3;30;23;11;1993;2
23922;4629847;1993;11;23;2;13;4;10;107;2;9;2;28;13;4;10;23;11;1993;2
23924;4630062;1993;11;23;2;13;7;45;14;1;4;1;4;13;7;45;23;11;1993;2
23925;4630106;1993;11;23;2;13;8;29;271;16;23;1;134;13;8;29;23;11;1993;2
23926;4630284;1993;11;23;2;13;11;27;119;32;4;1;3;13;11;27;23;11;1993;2
23927;4630406;1993;11;23;2;13;13;29;20;1;4;1;4;13;13;29;23;11;1993;2
23929;4630655;1993;11;23;2;13;17;38;167;32;4;1;3;13;17;38;23;11;1993;2
23930;4630808;1993;11;23;2;13;20;11;235;32;44;1;254;13;20;11;23;11;1993;2
23931;4630826;1993;11;23;2;13;20;29;26;1;4;1;4;13;20;29;23;11;1993;2
23932;4630893;1993;11;23;2;13;21;36;114;32;4;1;3;13;21;36;23;11;1993;2
23934;4631009;1993;11;23;2;13;23;32;18;1;4;1;4;13;23;32;23;11;1993;2
23935;4631208;1993;11;23;2;13;26;51;34;1;23;1;9;13;26;51;23;11;1993;2
23936;4631293;1993;11;23;2;13;28;16;190;32;4;1;3;13;28;16;23;11;1993;2
23940;4631486;1993;11;23;2;13;31;29;20;1;4;1;4;13;31;29;23;11;1993;2
23943;4631675;1993;11;23;2;13;34;38;102;32;4;1;3;13;34;38;23;11;1993;2
23944;4631779;1993;11;23;2;13;36;22;22;1;4;1;4;13;36;22;23;11;1993;2
23945;4631943;1993;11;23;2;13;39;6;24;4;7;1;37;13;39;6;23;11;1993;2
23946;4632030;1993;11;23;2;13;40;33;54;1;8;1;286;13;40;33;23;11;1993;2
23948;4632197;1993;11;23;2;13;43;20;33;16;8;1;286;13;43;20;23;11;1993;2
23949;4632319;1993;11;23;2;13;45;22;229;32;44;1;254;13;45;22;23;11;1993;2
23951;4632554;1993;11;23;2;13;49;17;51;1;15;1;9;13;49;17;23;11;1993;2
23952;4632557;1993;11;23;2;13;49;20;57;32;8;1;286;13;49;20;23;11;1993;2
23953;4632763;1993;11;23;2;13;52;46;34;8;8;1;286;13;52;46;23;11;1993;2
23954;4632818;1993;11;23;2;13;53;41;43;32;44;1;254;13;53;41;23;11;1993;2
23957;4632946;1993;11;23;2;13;55;49;37;4;8;1;286;13;55;49;23;11;1993;2
23960;4633066;1993;11;23;2;13;57;49;39;2;8;1;286;13;57;49;23;11;1993;2
23962;4633102;1993;11;23;2;13;58;25;54;32;44;1;254;13;58;25;23;11;1993;2
23963;4633169;1993;11;23;2;13;59;32;28;2;8;1;286;13;59;32;23;11;1993;2
23964;4633262;1993;11;23;2;14;1;5;157;32;4;1;3;14;1;5;23;11;1993;2
23965;4633270;1993;11;23;2;14;1;13;158;32;44;1;254;14;1;13;23;11;1993;2
23966;4633279;1993;11;23;2;14;1;22;40;2;8;1;286;14;1;22;23;11;1993;2
23967;4633392;1993;11;23;2;14;3;15;25;1;8;1;286;14;3;15;23;11;1993;2
23968;4633422;1993;11;23;2;14;3;45;18;1;4;1;4;14;3;45;23;11;1993;2
23969;4633529;1993;11;23;2;14;5;32;26;4;8;1;286;14;5;32;23;11;1993;2
23971;4633624;1993;11;23;2;14;7;7;142;32;44;1;254;14;7;7;23;11;1993;2
23972;4633712;1993;11;23;2;14;8;35;145;32;4;1;3;14;8;35;23;11;1993;2
23973;4633768;1993;11;23;2;14;9;31;74;16;33;1;28;14;9;31;23;11;1993;2
23974;4633820;1993;11;23;2;14;10;23;32;8;8;1;286;14;10;23;23;11;1993;2
23975;4633854;1993;11;23;2;14;10;57;69;32;33;1;28;14;10;57;23;11;1993;2
23976;4633862;1993;11;23;2;14;11;5;22;1;4;1;4;14;11;5;23;11;1993;2
23977;4633895;1993;11;23;2;14;11;38;26;1;44;1;12;14;11;38;23;11;1993;2
23978;4633928;1993;11;23;2;14;12;11;38;16;8;1;286;14;12;11;23;11;1993;2
23979;4633997;1993;11;23;2;14;13;20;41;32;33;1;28;14;13;20;23;11;1993;2
23981;4634252;1993;11;23;2;14;17;35;44;32;8;1;286;14;17;35;23;11;1993;2
23983;4634443;1993;11;23;2;14;20;46;145;32;4;1;3;14;20;46;23;11;1993;2
23985;4634559;1993;11;23;2;14;22;42;2039;32;8;1;286;14;22;42;23;11;1993;2
23987;4634590;1993;11;23;2;14;23;13;19;1;4;1;4;14;23;13;23;11;1993;2
23990;4634720;1993;11;23;2;14;25;23;48;32;33;1;319;14;25;23;23;11;1993;2
23991;4634726;1993;11;23;2;14;25;29;20;1;4;1;4;14;25;29;23;11;1993;2
23992;4634788;1993;11;23;2;14;26;31;44;16;33;1;319;14;26;31;23;11;1993;2
23993;4634809;1993;11;23;2;14;26;52;854;4;15;1;19;14;26;52;23;11;1993;2
23994;4634832;1993;11;23;2;14;27;15;834;2;15;1;20;14;27;15;23;11;1993;2
23995;4635033;1993;11;23;2;14;30;36;193;32;4;1;3;14;30;36;23;11;1993;2
23996;4635055;1993;11;23;2;14;30;58;86;16;33;1;319;14;30;58;23;11;1993;2
23997;4635232;1993;11;23;2;14;33;55;33;1;4;1;4;14;33;55;23;11;1993;2
23998;4635244;1993;11;23;2;14;34;7;523;1;44;1;254;14;34;7;23;11;1993;2
24000;4635443;1993;11;23;2;14;37;26;151;32;4;1;3;14;37;26;23;11;1993;2
24001;4635601;1993;11;23;2;14;40;4;26;1;4;1;4;14;40;4;23;11;1993;2
24002;4635684;1993;11;23;2;14;41;27;2102;4;15;1;19;14;41;27;23;11;1993;2
24003;4635694;1993;11;23;2;14;41;37;223;32;4;1;3;14;41;37;23;11;1993;2
24004;4635696;1993;11;23;2;14;41;39;164;16;33;1;319;14;41;39;23;11;1993;2
24005;4635705;1993;11;23;2;14;41;48;2082;2;15;1;20;14;41;48;23;11;1993;2
24007;4635920;1993;11;23;2;14;45;23;21;1;4;1;4;14;45;23;23;11;1993;2
24008;4635961;1993;11;23;2;14;46;4;26;1;44;1;12;14;46;4;23;11;1993;2
24009;4636157;1993;11;23;2;14;49;20;231;32;4;1;3;14;49;20;23;11;1993;2
24011;4636241;1993;11;23;2;14;50;44;114;16;33;1;319;14;50;44;23;11;1993;2
24013;4636404;1993;11;23;2;14;53;27;25;1;4;1;4;14;53;27;23;11;1993;2
24014;4636441;1993;11;23;2;14;54;4;30;4;7;1;37;14;54;4;23;11;1993;2
24017;4636580;1993;11;23;2;14;56;23;120;32;4;1;3;14;56;23;23;11;1993;2
24019;4636703;1993;11;23;2;14;58;26;17;1;4;1;4;14;58;26;23;11;1993;2
24020;4636839;1993;11;23;2;15;0;42;6;1;7;1;9;15;0;42;23;11;1993;2
24022;4637115;1993;11;23;2;15;5;18;148;32;4;1;3;15;5;18;23;11;1993;2
24023;4637266;1993;11;23;2;15;7;49;17;1;4;1;4;15;7;49;23;11;1993;2
24024;4637319;1993;11;23;2;15;8;42;120;32;4;1;3;15;8;42;23;11;1993;2
24025;4637443;1993;11;23;2;15;10;46;18;1;4;1;4;15;10;46;23;11;1993;2
24027;4637798;1993;11;23;2;15;16;41;3072;4;15;1;19;15;16;41;23;11;1993;2
24028;4637819;1993;11;23;2;15;17;2;3052;2;15;1;20;15;17;2;23;11;1993;2
24034;4638273;1993;11;23;2;15;24;36;160;32;4;1;3;15;24;36;23;11;1993;2
24036;4638435;1993;11;23;2;15;27;18;14;1;4;1;4;15;27;18;23;11;1993;2
24037;4638519;1993;11;23;2;15;28;42;140;32;4;1;3;15;28;42;23;11;1993;2
24039;4638663;1993;11;23;2;15;31;6;18;1;4;1;4;15;31;6;23;11;1993;2
24041;4638932;1993;11;23;2;15;35;35;6;1;7;1;9;15;35;35;23;11;1993;2
24042;4638939;1993;11;23;2;15;35;42;16;4;7;1;37;15;35;42;23;11;1993;2
24044;4639284;1993;11;23;2;15;41;27;26;1;33;1;106;15;41;27;23;11;1993;2
24045;4639317;1993;11;23;2;15;42;0;150;32;4;1;3;15;42;0;23;11;1993;2
24047;4639471;1993;11;23;2;15;44;34;25;1;4;1;4;15;44;34;23;11;1993;2
24048;4639525;1993;11;23;2;15;45;28;322;16;33;1;106;15;45;28;23;11;1993;2
24049;4639619;1993;11;23;2;15;47;2;187;32;4;1;3;15;47;2;23;11;1993;2
24050;4639812;1993;11;23;2;15;50;15;16;1;4;1;4;15;50;15;23;11;1993;2
24051;4639969;1993;11;23;2;15;52;52;137;16;33;1;319;15;52;52;23;11;1993;2
24052;4640015;1993;11;23;2;15;53;38;109;32;8;1;286;15;53;38;23;11;1993;2
24055;4640138;1993;11;23;2;15;55;41;742;16;33;1;319;15;55;41;23;11;1993;2
24057;4640184;1993;11;23;2;15;56;27;2981;32;8;1;286;15;56;27;23;11;1993;2
24059;4640301;1993;11;23;2;15;58;24;112;32;4;1;3;15;58;24;23;11;1993;2
24060;4640417;1993;11;23;2;16;0;20;18;1;4;1;4;16;0;20;23;11;1993;2
24061;4640656;1993;11;23;2;16;4;19;38;32;33;1;28;16;4;19;23;11;1993;2
24064;4640891;1993;11;23;2;16;8;14;1310;32;33;1;106;16;8;14;23;11;1993;2
24065;4640926;1993;11;23;2;16;8;49;10009;4;15;1;19;16;8;49;23;11;1993;2
24066;4640954;1993;11;23;2;16;9;17;9981;2;15;1;20;16;9;17;23;11;1993;2
24067;4640959;1993;11;23;2;16;9;22;1890;16;33;1;319;16;9;22;23;11;1993;2
24068;4641229;1993;11;23;2;16;13;52;26;1;7;1;9;16;13;52;23;11;1993;2
24076;4642220;1993;11;23;2;16;30;23;255;32;4;1;3;16;30;23;23;11;1993;2
24080;4642577;1993;11;23;2;16;36;20;176;32;4;1;3;16;36;20;23;11;1993;2
24082;4642756;1993;11;23;2;16;39;19;21;1;4;1;4;16;39;19;23;11;1993;2
24083;4642765;1993;11;23;2;16;39;28;10;1;4;1;2;16;39;28;23;11;1993;2
24084;4642850;1993;11;23;2;16;40;53;202;32;4;1;3;16;40;53;23;11;1993;2
24085;4643056;1993;11;23;2;16;44;19;20;1;4;1;4;16;44;19;23;11;1993;2
24086;4643087;1993;11;23;2;16;44;50;25;1;4;1;2;16;44;50;23;11;1993;2
24087;4643102;1993;11;23;2;16;45;5;32;4;7;1;37;16;45;5;23;11;1993;2
24088;4643190;1993;11;23;2;16;46;33;171;32;4;1;3;16;46;33;23;11;1993;2
24090;4643321;1993;11;23;2;16;48;44;2739;32;8;1;286;16;48;44;23;11;1993;2
24091;4643364;1993;11;23;2;16;49;27;18;1;4;1;4;16;49;27;23;11;1993;2
24092;4643442;1993;11;23;2;16;50;45;14;1;4;1;2;16;50;45;23;11;1993;2
24093;4643469;1993;11;23;2;16;51;12;50;4;40;2;297;16;51;12;23;11;1993;2
24094;4643621;1993;11;23;2;16;53;44;569;32;33;1;106;16;53;44;23;11;1993;2
24095;4643683;1993;11;23;2;16;54;46;1739;16;60;1;319;16;54;46;23;11;1993;2
24097;4643908;1993;11;23;2;16;58;31;116;4;40;2;297;16;58;31;23;11;1993;2
24099;4644160;1993;11;23;2;17;2;43;29;1;4;1;4;17;2;43;23;11;1993;2
24102;4644296;1993;11;23;2;17;4;59;18;1;4;1;2;17;4;59;23;11;1993;2
24104;4644588;1993;11;23;2;17;9;51;1050;32;4;1;3;17;9;51;23;11;1993;2
24106;4645062;1993;11;23;2;17;17;45;29;16;33;1;28;17;17;45;23;11;1993;2
24107;4645158;1993;11;23;2;17;19;21;34;16;33;1;28;17;19;21;23;11;1993;2
24108;4645170;1993;11;23;2;17;19;33;34;4;7;1;37;17;19;33;23;11;1993;2
24109;4645259;1993;11;23;2;17;21;2;32;16;33;1;28;17;21;2;23;11;1993;2
24111;4645454;1993;11;23;2;17;24;17;485;16;60;1;319;17;24;17;23;11;1993;2
24112;4645461;1993;11;23;2;17;24;24;46;16;33;1;28;17;24;24;23;11;1993;2
24113;4645685;1993;11;23;2;17;28;8;29;4;7;1;37;17;28;8;23;11;1993;2
24115;4645758;1993;11;23;2;17;29;21;1646;32;4;1;3;17;29;21;23;11;1993;2
24119;4646003;1993;11;23;2;17;33;26;349;16;60;1;319;17;33;26;23;11;1993;2
24120;4646174;1993;11;23;2;17;36;17;71;32;8;1;286;17;36;17;23;11;1993;2
24121;4646324;1993;11;23;2;17;38;47;80;32;8;1;286;17;38;47;23;11;1993;2
24122;4646419;1993;11;23;2;17;40;22;21;4;7;1;37;17;40;22;23;11;1993;2
24123;4646480;1993;11;23;2;17;41;23;48;32;8;1;286;17;41;23;23;11;1993;2
24125;4646604;1993;11;23;2;17;43;27;36;16;8;1;286;17;43;27;23;11;1993;2
24126;4646715;1993;11;23;2;17;45;18;29;8;8;1;286;17;45;18;23;11;1993;2
24127;4646753;1993;11;23;2;17;45;56;3979;32;7;1;10;17;45;56;23;11;1993;2
24128;4646824;1993;11;23;2;17;47;7;3908;4;7;1;18;17;47;7;23;11;1993;2
24129;4646843;1993;11;23;2;17;47;26;42;4;8;1;286;17;47;26;23;11;1993;2
24130;4646953;1993;11;23;2;17;49;16;40;2;8;1;286;17;49;16;23;11;1993;2
24132;4647074;1993;11;23;2;17;51;17;51;1;8;1;286;17;51;17;23;11;1993;2
24134;4647407;1993;11;23;2;17;56;50;20;1;4;1;4;17;56;50;23;11;1993;2
24136;4647475;1993;11;23;2;17;57;58;343;32;4;1;3;17;57;58;23;11;1993;2
24139;4647629;1993;11;23;2;18;0;32;51;2;8;1;286;18;0;32;23;11;1993;2
24140;4647820;1993;11;23;2;18;3;43;18;1;4;1;4;18;3;43;23;11;1993;2
24141;4647867;1993;11;23;2;18;4;30;51;4;8;1;286;18;4;30;23;11;1993;2
24142;4647906;1993;11;23;2;18;5;9;27;1;9;2;9;18;5;9;23;11;1993;2
24143;4647911;1993;11;23;2;18;5;14;15;1;4;1;2;18;5;14;23;11;1993;2
24144;4647964;1993;11;23;2;18;6;7;11;1;4;1;2;18;6;7;23;11;1993;2
24145;4647977;1993;11;23;2;18;6;20;146;32;4;1;3;18;6;20;23;11;1993;2
24146;4648006;1993;11;23;2;18;6;49;50;8;8;1;286;18;6;49;23;11;1993;2
24148;4648162;1993;11;23;2;18;9;25;52;16;8;1;286;18;9;25;23;11;1993;2
24149;4648178;1993;11;23;2;18;9;41;149;32;4;1;3;18;9;41;23;11;1993;2
24150;4648191;1993;11;23;2;18;9;54;34;4;7;1;37;18;9;54;23;11;1993;2
24151;4648329;1993;11;23;2;18;12;12;20;1;4;1;4;18;12;12;23;11;1993;2
24152;4648338;1993;11;23;2;18;12;21;9;1;4;1;2;18;12;21;23;11;1993;2
24153;4648459;1993;11;23;2;18;14;22;2476;32;4;1;3;18;14;22;23;11;1993;2
