job_number,start_time,wait_time,runtime,nodes_alloc,cpu_used,mem_used,proc_req,time_req,mem_req,status,user,user_group,executable_num,queue_num,partition,prev_job,think_time,hours,minutes,seconds,month,month,year,day_of_week,,starting_minutes,,nós alloc por 10 min,runtime 10 min,intervalos 10 min,,,,10 min utilizado,,10 min com 128 nos
37037,6520093,-1,77,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,8,16,15,12,1993,3,,108668.2167,10867,102,374,,0,0,,,,
37038,6520136,-1,31,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,8,59,15,12,1993,3,,108668.9333,10867,102,374,,0,0,,,,
37039,6520138,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,10,9,1,15,12,1993,3,,108668.9667,10867,102,374,,0,0,,,,
37041,6520245,-1,728,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,10,10,48,15,12,1993,3,,108670.75,10868,104,1032,,0,0,,,,
37042,6520357,-1,109,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,12,40,15,12,1993,3,,108672.6167,10868,104,1032,,0,0,,,,
37043,6520391,-1,76,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,13,14,15,12,1993,3,,108673.1833,10868,104,1032,,0,0,,,,
37044,6520591,-1,63,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,16,34,15,12,1993,3,,108676.5167,10868,104,1032,,0,0,,,,
37046,6520727,-1,56,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,18,50,15,12,1993,3,,108678.7833,10868,104,1032,,0,0,,,,
37047,6521003,-1,478,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,10,23,26,15,12,1993,3,,108683.3833,10869,32,478,,0,0,,,,
37053,6521483,-1,17,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,31,26,15,12,1993,3,,108691.3833,10870,8,75,,0,0,,,,
37054,6521546,-1,9,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,10,32,29,15,12,1993,3,,108692.4333,10870,8,75,,0,0,,,,
37056,6521686,-1,28,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,10,34,49,15,12,1993,3,,108694.7667,10870,8,75,,0,0,,,,
37057,6521707,-1,21,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,10,35,10,15,12,1993,3,,108695.1167,10870,8,75,,0,0,,,,
37059,6522126,-1,230,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,42,9,15,12,1993,3,,108702.1,10871,104,1603,,0,0,,,,
37060,6522151,-1,208,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,42,34,15,12,1993,3,,108702.5167,10871,104,1603,,0,0,,,,
37061,6522258,-1,153,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,44,21,15,12,1993,3,,108704.3,10871,104,1603,,0,0,,,,
37063,6522431,-1,246,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,47,14,15,12,1993,3,,108707.1833,10871,104,1603,,0,0,,,,
37064,6522470,-1,766,32,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,10,47,53,15,12,1993,3,,108707.8333,10871,104,1603,,0,0,,,,
37065,6522674,-1,22,16,-1,-1,-1,-1,-1,-1,51,1,324,-1,-1,-1,-1,10,51,17,15,12,1993,3,,108711.2333,10872,55,2292,,0,0,,,,
37066,6522723,-1,160,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,10,52,6,15,12,1993,3,,108712.05,10872,55,2292,,0,0,,,,
37067,6522735,-1,1006,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,10,52,18,15,12,1993,3,,108712.25,10872,55,2292,,0,0,,,,
37068,6522769,-1,974,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,10,52,52,15,12,1993,3,,108712.8167,10872,55,2292,,0,0,,,,
37069,6522843,-1,74,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,54,6,15,12,1993,3,,108714.05,10872,55,2292,,0,0,,,,
37071,6523090,-1,56,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,10,58,13,15,12,1993,3,,108718.1667,10872,55,2292,,0,0,,,,
37072,6523225,-1,68,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,11,0,28,15,12,1993,3,,108720.4167,10873,17,214,,0,0,,,,
37078,6523624,-1,146,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,11,7,7,15,12,1993,3,,108727.0667,10873,17,214,,0,0,,,,
37080,6524041,-1,82,1,-1,-1,-1,-1,-1,-1,58,1,325,-1,-1,-1,-1,11,14,4,15,12,1993,3,,108734.0167,10874,18,316,,0,0,,,,
37081,6524277,-1,174,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,11,18,0,15,12,1993,3,,108737.95,10874,18,316,,0,0,,,,
37083,6524386,-1,60,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,11,19,49,15,12,1993,3,,108739.7667,10874,18,316,,0,0,,,,
37084,6524601,-1,1260,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,11,23,24,15,12,1993,3,,108743.35,10875,33,1726,,0,0,,,,
37086,6524744,-1,466,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,11,25,47,15,12,1993,3,,108745.7333,10875,33,1726,,0,0,,,,
37090,6525002,-1,975,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,11,30,5,15,12,1993,3,,108750.0333,10876,41,3175,,0,0,,,,
37092,6525025,-1,954,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,11,30,28,15,12,1993,3,,108750.4167,10876,41,3175,,0,0,,,,
37093,6525146,-1,716,1,-1,-1,-1,-1,-1,-1,58,1,325,-1,-1,-1,-1,11,32,29,15,12,1993,3,,108752.4333,10876,41,3175,,0,0,,,,
37094,6525215,-1,23,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,11,33,38,15,12,1993,3,,108753.5833,10876,41,3175,,0,0,,,,
37095,6525219,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,11,33,42,15,12,1993,3,,108753.65,10876,41,3175,,0,0,,,,
37096,6525325,-1,493,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,11,35,28,15,12,1993,3,,108755.4167,10876,41,3175,,0,0,,,,
37098,6525863,-1,561,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,11,44,26,15,12,1993,3,,108764.3833,10877,37,1622,,0,0,,,,
37099,6525950,-1,101,1,-1,-1,-1,-1,-1,-1,58,1,325,-1,-1,-1,-1,11,45,53,15,12,1993,3,,108765.8333,10877,37,1622,,0,0,,,,
37101,6526179,-1,960,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,11,49,42,15,12,1993,3,,108769.65,10877,37,1622,,0,0,,,,
37102,6526202,-1,939,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,11,50,5,15,12,1993,3,,108770.0333,10878,68,2665,,0,0,,,,
37103,6526442,-1,35,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,11,54,5,15,12,1993,3,,108774.0333,10878,68,2665,,0,0,,,,
37104,6526447,-1,24,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,11,54,10,15,12,1993,3,,108774.1167,10878,68,2665,,0,0,,,,
37106,6526536,-1,1404,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,11,55,39,15,12,1993,3,,108775.6,10878,68,2665,,0,0,,,,
37108,6526604,-1,263,32,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,11,56,47,15,12,1993,3,,108776.7333,10878,68,2665,,0,0,,,,
37111,6526842,-1,21,1,-1,-1,-1,-1,-1,-1,55,1,353,-1,-1,-1,-1,12,0,45,15,12,1993,3,,108780.7,10879,3,152,,0,0,,,,
37113,6526892,-1,7,1,-1,-1,-1,-1,-1,-1,55,1,353,-1,-1,-1,-1,12,1,35,15,12,1993,3,,108781.5333,10879,3,152,,0,0,,,,
37114,6526906,-1,124,1,-1,-1,-1,-1,-1,-1,55,1,353,-1,-1,-1,-1,12,1,49,15,12,1993,3,,108781.7667,10879,3,152,,0,0,,,,
37116,6527461,-1,126,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,11,4,15,12,1993,3,,108791.0167,10880,166,577,,0,0,,,,
37117,6527509,-1,49,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,12,11,52,15,12,1993,3,,108791.8167,10880,166,577,,0,0,,,,
37118,6527573,-1,18,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,12,12,56,15,12,1993,3,,108792.8833,10880,166,577,,0,0,,,,
37119,6527596,-1,25,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,13,19,15,12,1993,3,,108793.2667,10880,166,577,,0,0,,,,
37120,6527617,-1,4,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,12,13,40,15,12,1993,3,,108793.6167,10880,166,577,,0,0,,,,
37121,6527652,-1,26,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,14,15,15,12,1993,3,,108794.2,10880,166,577,,0,0,,,,
37122,6527674,-1,3,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,12,14,37,15,12,1993,3,,108794.5667,10880,166,577,,0,0,,,,
37123,6527678,-1,26,4,-1,-1,-1,-1,-1,-1,52,2,454,-1,-1,-1,-1,12,14,41,15,12,1993,3,,108794.6333,10880,166,577,,0,0,,,,
37124,6527711,-1,235,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,12,15,14,15,12,1993,3,,108795.1833,10880,166,577,,0,0,,,,
37125,6527727,-1,3,4,-1,-1,-1,-1,-1,-1,52,2,454,-1,-1,-1,-1,12,15,30,15,12,1993,3,,108795.45,10880,166,577,,0,0,,,,
37126,6527737,-1,31,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,15,40,15,12,1993,3,,108795.6167,10880,166,577,,0,0,,,,
37127,6527765,-1,3,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,12,16,8,15,12,1993,3,,108796.0833,10880,166,577,,0,0,,,,
37128,6527793,-1,3,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,16,36,15,12,1993,3,,108796.55,10880,166,577,,0,0,,,,
37129,6527806,-1,3,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,16,49,15,12,1993,3,,108796.7667,10880,166,577,,0,0,,,,
37131,6527813,-1,4,4,-1,-1,-1,-1,-1,-1,52,2,454,-1,-1,-1,-1,12,16,56,15,12,1993,3,,108796.8833,10880,166,577,,0,0,,,,
37132,6527818,-1,3,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,17,1,15,12,1993,3,,108796.9667,10880,166,577,,0,0,,,,
37133,6527828,-1,3,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,17,11,15,12,1993,3,,108797.1333,10880,166,577,,0,0,,,,
37134,6527860,-1,3,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,17,43,15,12,1993,3,,108797.6667,10880,166,577,,0,0,,,,
37135,6527873,-1,3,2,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,17,56,15,12,1993,3,,108797.8833,10880,166,577,,0,0,,,,
37136,6527942,-1,3,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,19,5,15,12,1993,3,,108799.0333,10880,166,577,,0,0,,,,
37137,6527948,-1,3,16,-1,-1,-1,-1,-1,-1,7,1,37,-1,-1,-1,-1,12,19,11,15,12,1993,3,,108799.1333,10880,166,577,,0,0,,,,
37138,6528143,-1,3,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,12,22,26,15,12,1993,3,,108802.3833,10881,1,3,,0,0,,,,
37141,6529981,-1,55,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,53,4,15,12,1993,3,,108833.0167,10884,136,10731,,0,0,,,,
37142,6530010,-1,25,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,12,53,33,15,12,1993,3,,108833.5,10884,136,10731,,0,0,,,,
37143,6530013,-1,59,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,53,36,15,12,1993,3,,108833.55,10884,136,10731,,0,0,,,,
37144,6530040,-1,2350,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,12,54,3,15,12,1993,3,,108834,10884,136,10731,,0,0,,,,
37145,6530060,-1,29,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,54,23,15,12,1993,3,,108834.3333,10884,136,10731,,0,0,,,,
37146,6530119,-1,112,4,-1,-1,-1,-1,-1,-1,13,1,274,-1,-1,-1,-1,12,55,22,15,12,1993,3,,108835.3167,10884,136,10731,,0,0,,,,
37147,6530132,-1,56,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,55,35,15,12,1993,3,,108835.5333,10884,136,10731,,0,0,,,,
37148,6530177,-1,43,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,12,56,20,15,12,1993,3,,108836.2833,10884,136,10731,,0,0,,,,
37149,6530268,-1,300,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,57,51,15,12,1993,3,,108837.8,10884,136,10731,,0,0,,,,
37150,6530328,-1,242,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,58,51,15,12,1993,3,,108838.8,10884,136,10731,,0,0,,,,
37151,6530368,-1,346,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,12,59,31,15,12,1993,3,,108839.4667,10884,136,10731,,0,0,,,,
37152,6530390,-1,7114,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,12,59,53,15,12,1993,3,,108839.8333,10884,136,10731,,0,0,,,,
37153,6530418,-1,7086,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,13,0,21,15,12,1993,3,,108840.3,10885,2,7086,,0,0,,,,
37156,6531221,-1,15,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,13,13,44,15,12,1993,3,,108853.6833,10886,6,566,,0,0,,,,
37157,6531322,-1,261,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,15,25,15,12,1993,3,,108855.3667,10886,6,566,,0,0,,,,
37158,6531364,-1,290,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,13,16,7,15,12,1993,3,,108856.0667,10886,6,566,,0,0,,,,
37160,6531707,-1,130,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,21,50,15,12,1993,3,,108861.7833,10887,42,12184,,0,0,,,,
37161,6531771,-1,5978,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,13,22,54,15,12,1993,3,,108862.85,10887,42,12184,,0,0,,,,
37162,6531801,-1,5949,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,13,23,24,15,12,1993,3,,108863.35,10887,42,12184,,0,0,,,,
37168,6532173,-1,127,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,29,36,15,12,1993,3,,108869.55,10887,42,12184,,0,0,,,,
37169,6532394,-1,213,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,33,17,15,12,1993,3,,108873.2333,10888,71,2306,,0,0,,,,
37170,6532395,-1,15,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,13,33,18,15,12,1993,3,,108873.25,10888,71,2306,,0,0,,,,
37171,6532457,-1,23,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,13,34,20,15,12,1993,3,,108874.2833,10888,71,2306,,0,0,,,,
37172,6532596,-1,1989,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,13,36,39,15,12,1993,3,,108876.6,10888,71,2306,,0,0,,,,
37174,6532762,-1,66,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,13,39,25,15,12,1993,3,,108879.3667,10888,71,2306,,0,0,,,,
37175,6532829,-1,159,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,40,32,15,12,1993,3,,108880.4833,10889,10,673,,0,0,,,,
37176,6532871,-1,359,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,13,41,14,15,12,1993,3,,108881.1833,10889,10,673,,0,0,,,,
37178,6533065,-1,155,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,13,44,28,15,12,1993,3,,108884.4167,10889,10,673,,0,0,,,,
37182,6533562,-1,285,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,13,52,45,15,12,1993,3,,108892.7,10890,8,285,,0,0,,,,
37185,6534077,-1,194,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,1,20,15,12,1993,3,,108901.2833,10891,11,370,,0,0,,,,
37187,6534222,-1,117,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,14,3,45,15,12,1993,3,,108903.7,10891,11,370,,0,0,,,,
37188,6534583,-1,31,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,14,9,46,15,12,1993,3,,108909.7167,10891,11,370,,0,0,,,,
37189,6534589,-1,28,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,14,9,52,15,12,1993,3,,108909.8167,10891,11,370,,0,0,,,,
37191,6534692,-1,416,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,14,11,35,15,12,1993,3,,108911.5333,10892,106,1258,,0,0,,,,
37192,6534792,-1,209,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,13,15,15,12,1993,3,,108913.2,10892,106,1258,,0,0,,,,
37193,6534880,-1,168,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,14,14,43,15,12,1993,3,,108914.6667,10892,106,1258,,0,0,,,,
37196,6535115,-1,71,1,-1,-1,-1,-1,-1,-1,58,1,324,-1,-1,-1,-1,14,18,38,15,12,1993,3,,108918.5833,10892,106,1258,,0,0,,,,
37198,6535189,-1,394,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,14,19,52,15,12,1993,3,,108919.8167,10892,106,1258,,0,0,,,,
37199,6535235,-1,2,4,-1,-1,-1,-1,-1,-1,58,1,324,-1,-1,-1,-1,14,20,38,15,12,1993,3,,108920.5833,10893,54,993,,0,0,,,,
37202,6535532,-1,181,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,25,35,15,12,1993,3,,108925.5333,10893,54,993,,0,0,,,,
37203,6535587,-1,15,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,14,26,30,15,12,1993,3,,108926.45,10893,54,993,,0,0,,,,
37204,6535588,-1,22,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,14,26,31,15,12,1993,3,,108926.4667,10893,54,993,,0,0,,,,
37205,6535665,-1,508,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,14,27,48,15,12,1993,3,,108927.75,10893,54,993,,0,0,,,,
37206,6535750,-1,265,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,29,13,15,12,1993,3,,108929.1667,10893,54,993,,0,0,,,,
37208,6535886,-1,40,1,-1,-1,-1,-1,-1,-1,58,1,379,-1,-1,-1,-1,14,31,29,15,12,1993,3,,108931.4333,10894,67,937,,0,0,,,,
37209,6536175,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,14,36,18,15,12,1993,3,,108936.25,10894,67,937,,0,0,,,,
37210,6536185,-1,9,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,14,36,28,15,12,1993,3,,108936.4167,10894,67,937,,0,0,,,,
37211,6536294,-1,872,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,14,38,17,15,12,1993,3,,108938.2333,10894,67,937,,0,0,,,,
37213,6536475,-1,152,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,41,18,15,12,1993,3,,108941.25,10895,24,390,,0,0,,,,
37214,6536581,-1,43,4,-1,-1,-1,-1,-1,-1,22,1,336,-1,-1,-1,-1,14,43,4,15,12,1993,3,,108943.0167,10895,24,390,,0,0,,,,
37217,6536768,-1,75,4,-1,-1,-1,-1,-1,-1,22,1,336,-1,-1,-1,-1,14,46,11,15,12,1993,3,,108946.1333,10895,24,390,,0,0,,,,
37219,6536810,-1,120,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,46,53,15,12,1993,3,,108946.8333,10895,24,390,,0,0,,,,
37222,6537008,-1,81,8,-1,-1,-1,-1,-1,-1,22,1,336,-1,-1,-1,-1,14,50,11,15,12,1993,3,,108950.1333,10896,94,2571,,0,0,,,,
37223,6537081,-1,46,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,51,24,15,12,1993,3,,108951.35,10896,94,2571,,0,0,,,,
37224,6537264,-1,796,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,14,54,27,15,12,1993,3,,108954.4,10896,94,2571,,0,0,,,,
37225,6537311,-1,780,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,14,55,14,15,12,1993,3,,108955.1833,10896,94,2571,,0,0,,,,
37226,6537343,-1,142,8,-1,-1,-1,-1,-1,-1,22,1,336,-1,-1,-1,-1,14,55,46,15,12,1993,3,,108955.7167,10896,94,2571,,0,0,,,,
37228,6537561,-1,375,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,14,59,24,15,12,1993,3,,108959.35,10896,94,2571,,0,0,,,,
37229,6537584,-1,351,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,14,59,47,15,12,1993,3,,108959.7333,10896,94,2571,,0,0,,,,
37230,6537939,-1,11052,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,15,5,42,15,12,1993,3,,108965.65,10897,68,23060,,0,0,,,,
37231,6537964,-1,208,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,15,6,7,15,12,1993,3,,108966.0667,10897,68,23060,,0,0,,,,
37232,6537971,-1,11022,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,15,6,14,15,12,1993,3,,108966.1833,10897,68,23060,,0,0,,,,
37233,6538000,-1,172,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,15,6,43,15,12,1993,3,,108966.6667,10897,68,23060,,0,0,,,,
37235,6538071,-1,24,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,15,7,54,15,12,1993,3,,108967.85,10897,68,23060,,0,0,,,,
37236,6538074,-1,19,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,7,57,15,12,1993,3,,108967.9,10897,68,23060,,0,0,,,,
37237,6538102,-1,64,4,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,15,8,25,15,12,1993,3,,108968.3667,10897,68,23060,,0,0,,,,
37238,6538185,-1,499,16,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,15,9,48,15,12,1993,3,,108969.75,10897,68,23060,,0,0,,,,
37239,6538221,-1,414,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,15,10,24,15,12,1993,3,,108970.35,10898,93,3480,,0,0,,,,
37240,6538245,-1,766,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,15,10,48,15,12,1993,3,,108970.75,10898,93,3480,,0,0,,,,
37241,6538247,-1,485,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,15,10,50,15,12,1993,3,,108970.7833,10898,93,3480,,0,0,,,,
37246,6538638,-1,22,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,15,17,21,15,12,1993,3,,108977.3,10898,93,3480,,0,0,,,,
37248,6538702,-1,61,1,-1,-1,-1,-1,-1,-1,22,1,455,-1,-1,-1,-1,15,18,25,15,12,1993,3,,108978.3667,10898,93,3480,,0,0,,,,
37249,6538705,-1,527,8,-1,-1,-1,-1,-1,-1,55,1,347,-1,-1,-1,-1,15,18,28,15,12,1993,3,,108978.4167,10898,93,3480,,0,0,,,,
37250,6538741,-1,572,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,15,19,4,15,12,1993,3,,108979.0167,10898,93,3480,,0,0,,,,
37251,6538767,-1,546,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,15,19,30,15,12,1993,3,,108979.45,10898,93,3480,,0,0,,,,
37252,6538789,-1,87,4,-1,-1,-1,-1,-1,-1,22,1,455,-1,-1,-1,-1,15,19,52,15,12,1993,3,,108979.8167,10898,93,3480,,0,0,,,,
37253,6538907,-1,60,8,-1,-1,-1,-1,-1,-1,22,1,455,-1,-1,-1,-1,15,21,50,15,12,1993,3,,108981.7833,10899,106,513,,0,0,,,,
37254,6539023,-1,38,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,23,46,15,12,1993,3,,108983.7167,10899,106,513,,0,0,,,,
37255,6539025,-1,26,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,15,23,48,15,12,1993,3,,108983.75,10899,106,513,,0,0,,,,
37256,6539064,-1,112,16,-1,-1,-1,-1,-1,-1,22,1,455,-1,-1,-1,-1,15,24,27,15,12,1993,3,,108984.4,10899,106,513,,0,0,,,,
37257,6539185,-1,260,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,15,26,28,15,12,1993,3,,108986.4167,10899,106,513,,0,0,,,,
37259,6539363,-1,17,16,-1,-1,-1,-1,-1,-1,41,1,28,-1,-1,-1,-1,15,29,26,15,12,1993,3,,108989.3833,10899,106,513,,0,0,,,,
37260,6539402,-1,1050,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,15,30,5,15,12,1993,3,,108990.0333,10900,119,3153,,0,0,,,,
37261,6539426,-1,1026,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,15,30,29,15,12,1993,3,,108990.4333,10900,119,3153,,0,0,,,,
37262,6539431,-1,27,16,-1,-1,-1,-1,-1,-1,41,1,28,-1,-1,-1,-1,15,30,34,15,12,1993,3,,108990.5167,10900,119,3153,,0,0,,,,
37263,6539490,-1,112,1,-1,-1,-1,-1,-1,-1,22,1,305,-1,-1,-1,-1,15,31,33,15,12,1993,3,,108991.5,10900,119,3153,,0,0,,,,
